TenantId,TimeGenerated [UTC],DeviceVendor,DeviceProduct,DeviceVersion,DeviceEventClassID,Activity,LogSeverity,OriginalLogSeverity,AdditionalExtensions,DeviceAction,ApplicationProtocol,EventCount,DestinationDnsDomain,DestinationServiceName,DestinationTranslatedAddress,DestinationTranslatedPort,CommunicationDirection,DeviceDnsDomain,DeviceExternalID,DeviceFacility,DeviceInboundInterface,DeviceNtDomain,DeviceOutboundInterface,DevicePayloadId,ProcessName,DeviceTranslatedAddress,DestinationHostName,DestinationMACAddress,DestinationNTDomain,DestinationProcessId,DestinationUserPrivileges,DestinationProcessName,DestinationPort,DestinationIP,DeviceTimeZone,DestinationUserID,DestinationUserName,DeviceAddress,DeviceName,DeviceMacAddress,ProcessID,EndTime [UTC],ExternalID,ExtID,FileCreateTime,FileHash,FileID,FileModificationTime,FilePath,FilePermission,FileType,FileName,FileSize,ReceivedBytes,Message,OldFileCreateTime,OldFileHash,OldFileID,OldFileModificationTime,OldFileName,OldFilePath,OldFilePermission,OldFileSize,OldFileType,SentBytes,EventOutcome,Protocol,Reason,RequestURL,RequestClientApplication,RequestContext,RequestCookies,RequestMethod,ReceiptTime,SourceHostName,SourceMACAddress,SourceNTDomain,SourceDnsDomain,SourceServiceName,SourceTranslatedAddress,SourceTranslatedPort,SourceProcessId,SourceUserPrivileges,SourceProcessName,SourcePort,SourceIP,StartTime [UTC],SourceUserID,SourceUserName,EventType,DeviceEventCategory,DeviceCustomIPv6Address1,DeviceCustomIPv6Address1Label,DeviceCustomIPv6Address2,DeviceCustomIPv6Address2Label,DeviceCustomIPv6Address3,DeviceCustomIPv6Address3Label,DeviceCustomIPv6Address4,DeviceCustomIPv6Address4Label,DeviceCustomFloatingPoint1,DeviceCustomFloatingPoint1Label,DeviceCustomFloatingPoint2,DeviceCustomFloatingPoint2Label,DeviceCustomFloatingPoint3,DeviceCustomFloatingPoint3Label,DeviceCustomFloatingPoint4,DeviceCustomFloatingPoint4Label,DeviceCustomNumber1,FieldDeviceCustomNumber1,DeviceCustomNumber1Label,DeviceCustomNumber2,FieldDeviceCustomNumber2,DeviceCustomNumber2Label,DeviceCustomNumber3,FieldDeviceCustomNumber3,DeviceCustomNumber3Label,DeviceCustomString1,DeviceCustomString1Label,DeviceCustomString2,DeviceCustomString2Label,DeviceCustomString3,DeviceCustomString3Label,DeviceCustomString4,DeviceCustomString4Label,DeviceCustomString5,DeviceCustomString5Label,DeviceCustomString6,DeviceCustomString6Label,DeviceCustomDate1,DeviceCustomDate1Label,DeviceCustomDate2,DeviceCustomDate2Label,FlexDate1,FlexDate1Label,FlexNumber1,FlexNumber1Label,FlexNumber2,FlexNumber2Label,FlexString1,FlexString1Label,FlexString2,FlexString2Label,RemoteIP,RemotePort,MaliciousIP,ThreatSeverity,IndicatorThreatType,ThreatDescription,ThreatConfidence,ReportReferenceLink,MaliciousIPLongitude,MaliciousIPLatitude,MaliciousIPCountry,Computer,SourceSystem,SimplifiedDeviceAction,CollectorHostName,Type,_ResourceId
asdfvasd-3a80-4066-adf8-1451432121,"6/25/2024, 3:38:01 PM",Infoblox,Data Connector,2.1.3,DHCP-LEASE-UPDATE,DHCP Lease Update,1,,"InfobloxHost=;InfobloxHostID=dhcp/host/689611;InfobloxIPSpace=ipam/ip_space/29b07f2d-fca7-11ee-952b-26d521eb7155;InfobloxSubnet=10.50.0.0/20;InfobloxRangeStart=10.50.8.10;InfobloxRangeEnd=10.50.8.25;InfobloxLeaseOp=Update;InfobloxClientID=;InfobloxDUID=;InfobloxLifetime=3600;InfobloxLeaseUUID=1a4c3958-2cde-11ef-9ccb-ce89876002b2;InfobloxFingerprintPr=true;InfobloxFingerprint=VMware:Virtual Machine:Windows:;InfobloxDHCPOptions=;""code_12='armisappliance8153';code_53='\003';code_55='\001\034\002\003\017\006w\014,/\032y*'""",,DHCP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,armisappliance8153,00:50:56:92:0f:021,,,,,,,,,,1.1.1.1,,,,,"""DHCP Lease Update""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTP_MSSentinel1604ForOva_92033666899467253,OpsManager,,CEFDataConnector1406,CommonSecurityLog,/subscriptions/sub_id/resourcegroups/resourcegrpname_1/providers/microsoft.compute/virtualmachines/cefdataconnector1406
asdfvasd-3a80-4066-adf8-1451432121,"6/25/2024, 3:41:07 PM",Infoblox,Data Connector,2.1.3,DHCP-LEASE-UPDATE,DHCP Lease Update,1,,"InfobloxHost=;InfobloxHostID=dhcp/host/689611;InfobloxIPSpace=ipam/ip_space/29b07f2d-fca7-11ee-952b-26d521eb7155;InfobloxSubnet=10.50.0.0/20;InfobloxRangeStart=10.50.7.83;InfobloxRangeEnd=10.50.7.90;InfobloxLeaseOp=Update;InfobloxClientID=ff:56:a7:b8:bb:00:01:00:01:2d:fc:56:bb:00:50:56:a7:b8:bb;InfobloxDUID=;InfobloxLifetime=3600;InfobloxLeaseUUID=be24ee60-28ba-11ef-9ba7-5aa338a7988f;InfobloxFingerprintPr=true;InfobloxFingerprint=VMware:Virtual Machine:Windows:;InfobloxDHCPOptions=;""code_55='\001\034\002\003\017\006w\014,/\032y*';code_61='\377V\247\270\273\000\001\000\001-\374V\273\000PV\247\270\273';code_12='CE';code_53='\003'""",,DHCP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce,00:50:56:92:0f:022,,,,,,,,,,1.1.1.1,,,,,"""DHCP Lease Update""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTP_MSSentinel1604ForOva_92033666899467253,OpsManager,,CEFDataConnector1406,CommonSecurityLog,/subscriptions/sub_id/resourcegroups/resourcegrpname_1/providers/microsoft.compute/virtualmachines/cefdataconnector1406
asdfvasd-3a80-4066-adf8-1451432121,"6/25/2024, 3:41:27 PM",Infoblox,Data Connector,2.1.3,DHCP-LEASE-UPDATE,DHCP Lease Update,1,,"InfobloxHost=;InfobloxHostID=dhcp/host/689611;InfobloxIPSpace=ipam/ip_space/29b07f2d-fca7-11ee-952b-26d521eb7155;InfobloxSubnet=10.50.0.0/20;InfobloxRangeStart=10.50.8.10;InfobloxRangeEnd=10.50.8.25;InfobloxLeaseOp=Update;InfobloxClientID=01:00:50:56:81:4d:d7;InfobloxDUID=;InfobloxLifetime=3600;InfobloxLeaseUUID=5cbf171b-2cdd-11ef-9ccb-ce89876002b2;InfobloxFingerprintPr=true;InfobloxFingerprint=VMware:Virtual Machine:Windows:;InfobloxDHCPOptions=;""code_61='\001\000PV\201M\327';code_81='\000\000\000win-r7j2mdoio5c';code_12='WIN-R7J2MDOIO5C';code_53='\003';code_55='\001\017\003\006,./\037!y\371\374+';code_60='MSFT'""",,DHCP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,win-r7j2mdoio5c.,00:50:56:92:0f:023,,,,,,,,,,1.1.1.3,,,,,"""DHCP Lease Update""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTP_MSSentinel1604ForOva_92033666899467253,OpsManager,,CEFDataConnector1406,CommonSecurityLog,/subscriptions/sub_id/resourcegroups/resourcegrpname_1/providers/microsoft.compute/virtualmachines/cefdataconnector1406
asdfvasd-3a80-4066-adf8-1451432121,"6/25/2024, 3:43:31 PM",Infoblox,Data Connector,2.1.3,DHCP-LEASE-UPDATE,DHCP Lease Update,1,,"InfobloxHost=;InfobloxHostID=dhcp/host/689611;InfobloxIPSpace=ipam/ip_space/29b07f2d-fca7-11ee-952b-26d521eb7155;InfobloxSubnet=10.50.0.0/20;InfobloxRangeStart=10.50.7.83;InfobloxRangeEnd=10.50.7.90;InfobloxLeaseOp=Update;InfobloxClientID=ff:56:a7:09:19:00:01:00:01:2d:fc:51:c5:00:50:56:a7:09:19;InfobloxDUID=;InfobloxLifetime=3600;InfobloxLeaseUUID=c7cf675d-28b7-11ef-9ba7-5aa338a7988f;InfobloxFingerprintPr=true;InfobloxFingerprint=VMware:Virtual Machine:Windows:;InfobloxDHCPOptions=;""code_61='\377V\247\t\031\000\001\000\001-\374Q\305\000PV\247\t\031';code_12='CE';code_53='\003';code_55='\001\034\002\003\017\006w\014,/\032y*'""",,DHCP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce,00:50:56:92:0f:024,,,,,,,,,,1.1.1.4,,,,,"""DHCP Lease Update""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTP_MSSentinel1604ForOva_92033666899467253,OpsManager,,CEFDataConnector1406,CommonSecurityLog,/subscriptions/sub_id/resourcegroups/resourcegrpname_1/providers/microsoft.compute/virtualmachines/cefdataconnector1406
asdfvasd-3a80-4066-adf8-1451432121,"6/25/2024, 3:44:03 PM",Infoblox,Data Connector,2.1.3,DHCP-LEASE-UPDATE,DHCP Lease Update,1,,"InfobloxHost=;InfobloxHostID=dhcp/host/689611;InfobloxIPSpace=ipam/ip_space/29b07f2d-fca7-11ee-952b-26d521eb7155;InfobloxSubnet=10.50.0.0/20;InfobloxRangeStart=10.50.8.10;InfobloxRangeEnd=10.50.8.25;InfobloxLeaseOp=Update;InfobloxClientID=ff:56:a7:b6:07:00:01:00:01:2d:df:57:0a:00:50:56:a7:b6:07;InfobloxDUID=;InfobloxLifetime=3600;InfobloxLeaseUUID=ca697503-2cdd-11ef-9ccb-ce89876002b2;InfobloxFingerprintPr=true;InfobloxFingerprint=VMware:Virtual Machine:Windows:;InfobloxDHCPOptions=;""code_55='\001\034\002\003\017\006w\014,/\032y*';code_61='\377V\247\266\007\000\001\000\001-\337W\n\000PV\247\266\007';code_12='CE';code_53='\003'""",,DHCP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce,00:50:56:92:0f:025,,,,,,,,,,1.1.1.4,,,,,"""DHCP Lease Update""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTP_MSSentinel1604ForOva_92033666899467253,OpsManager,,CEFDataConnector1406,CommonSecurityLog,/subscriptions/sub_id/resourcegroups/resourcegrpname_1/providers/microsoft.compute/virtualmachines/cefdataconnector1406
asdfvasd-3a80-4066-adf8-1451432121,"6/25/2024, 3:46:10 PM",Infoblox,Data Connector,2.1.3,DHCP-LEASE-UPDATE,DHCP Lease Update,1,,InfobloxHost=;InfobloxHostID=dhcp/host/689611;InfobloxIPSpace=ipam/ip_space/29b07f2d-fca7-11ee-952b-26d521eb7155;InfobloxSubnet=10.50.0.0/20;InfobloxRangeStart=10.50.8.10;InfobloxRangeEnd=10.50.8.25;InfobloxLeaseOp=Update;InfobloxClientID=01:00:50:56:81:50:52;InfobloxDUID=;InfobloxLifetime=3600;InfobloxLeaseUUID=13ba6378-32d6-11ef-9ccb-ce89876002b2;InfobloxFingerprintPr=true;InfobloxFingerprint=VMware:Virtual Machine:Windows:;InfobloxDHCPOptions=;code_51='\000\000\000<';code_53='\003';code_55='\001\034\002y\003\017\006\014w\032';code_61='\001\000PV\201PR',,DHCP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:50:56:92:0f:026,,,,,,,,,,1.2.1.6,,,,,"""DHCP Lease Update""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTP_MSSentinel1604ForOva_92033666899467253,OpsManager,,CEFDataConnector1406,CommonSecurityLog,/subscriptions/sub_id/resourcegroups/resourcegrpname_1/providers/microsoft.compute/virtualmachines/cefdataconnector1406
asdfvasd-3a80-4066-adf8-1451432121,"6/25/2024, 3:47:43 PM",Infoblox,Data Connector,2.1.3,DHCP-LEASE-UPDATE,DHCP Lease Update,1,,"InfobloxHost=;InfobloxHostID=dhcp/host/689611;InfobloxIPSpace=ipam/ip_space/29b07f2d-fca7-11ee-952b-26d521eb7155;InfobloxSubnet=10.50.0.0/20;InfobloxRangeStart=10.50.8.10;InfobloxRangeEnd=10.50.8.25;InfobloxLeaseOp=Update;InfobloxClientID=ff:56:a7:63:6d:00:01:00:01:2e:02:c9:c2:00:50:56:a7:63:6d;InfobloxDUID=;InfobloxLifetime=3600;InfobloxLeaseUUID=d5782ae0-2c92-11ef-9ccb-ce89876002b2;InfobloxFingerprintPr=true;InfobloxFingerprint=VMware:Virtual Machine:Windows:;InfobloxDHCPOptions=;""code_53='\003';code_55='\001\034\002\003\017\006w\014,/\032y*';code_61='\377V\247cm\000\001\000\001.\002\311\302\000PV\247cm';code_12='CE'""",,DHCP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce,00:50:56:92:0f:027,,,,,,,,,,1.1.1.7,,,,,"""DHCP Lease Update""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTP_MSSentinel1604ForOva_92033666899467253,OpsManager,,CEFDataConnector1406,CommonSecurityLog,/subscriptions/sub_id/resourcegroups/resourcegrpname_1/providers/microsoft.compute/virtualmachines/cefdataconnector1406
asdfvasd-3a80-4066-adf8-1451432121,"6/25/2024, 3:52:21 PM",Infoblox,Data Connector,2.1.3,DHCP-LEASE-UPDATE,DHCP Lease Update,1,,InfobloxHost=;InfobloxHostID=dhcp/host/689611;InfobloxIPSpace=ipam/ip_space/29b07f2d-fca7-11ee-952b-26d521eb7155;InfobloxSubnet=10.50.0.0/20;InfobloxRangeStart=10.50.8.10;InfobloxRangeEnd=10.50.8.25;InfobloxLeaseOp=Update;InfobloxClientID=ff:9f:6e:85:24:00:02:00:00:ab:11:6b:cb:20:2b:0f:d1:be:6e;InfobloxDUID=;InfobloxLifetime=3600;InfobloxLeaseUUID=b67e515a-2cda-11ef-9ccb-ce89876002b2;InfobloxFingerprintPr=true;InfobloxFingerprint=VMware:Virtual Machine:Windows:;InfobloxDHCPOptions=;code_53='\003';code_55='\001\003\014\017\006\032!y*';code_57='\002@';code_61='\377\237n\205$\000\002\000\000\253\021k\313';code_12='test',,DHCP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test,00:50:56:92:0f:028,,,,,,,,,,1.1.1.8,,,,,"""DHCP Lease Update""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTP_MSSentinel1604ForOva_92033666899467253,OpsManager,,CEFDataConnector1406,CommonSecurityLog,/subscriptions/sub_id/resourcegroups/resourcegrpname_1/providers/microsoft.compute/virtualmachines/cefdataconnector1406
asdfvasd-3a80-4066-adf8-1451432121,"6/25/2024, 3:52:37 PM",Infoblox,Data Connector,2.1.3,DHCP-LEASE-UPDATE,DHCP Lease Update,1,,"InfobloxHost=;InfobloxHostID=dhcp/host/689611;InfobloxIPSpace=ipam/ip_space/29b07f2d-fca7-11ee-952b-26d521eb7155;InfobloxSubnet=10.50.0.0/20;InfobloxRangeStart=10.50.8.10;InfobloxRangeEnd=10.50.8.25;InfobloxLeaseOp=Update;InfobloxClientID=00:63:69:73:63:6f:2d:30:30:35:30:2e:35:36:38:31:2e:62:39:39:62:2d:6f:75:74:73:69:64:65:2d:66:69:72:65:70:6f:77:65:72:00;InfobloxDUID=;InfobloxLifetime=3600;InfobloxLeaseUUID=9c38cc9b-2cda-11ef-9ccb-ce89876002b2;InfobloxFingerprintPr=true;InfobloxFingerprint=VMware:Virtual Machine:Windows:;InfobloxDHCPOptions=;""code_55='\001\006\017,\003!';code_57='\004\200';code_61='\000cisco-0050.5681.b99b-outside-firepower\000';code_12='firepower';code_53='\003'""",,DHCP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,firepower,00:50:56:92:0f:029,,,,,,,,,,1.1.1.8,,,,,"""DHCP Lease Update""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTP_MSSentinel1604ForOva_92033666899467253,OpsManager,,CEFDataConnector1406,CommonSecurityLog,/subscriptions/sub_id/resourcegroups/resourcegrpname_1/providers/microsoft.compute/virtualmachines/cefdataconnector1406
asdfvasd-3a80-4066-adf8-1451432121,"6/25/2024, 3:55:49 PM",Infoblox,Data Connector,2.1.3,DHCP-LEASE-UPDATE,DHCP Lease Update,1,,"InfobloxHost=;InfobloxHostID=dhcp/host/689611;InfobloxIPSpace=ipam/ip_space/29b07f2d-fca7-11ee-952b-26d521eb7155;InfobloxSubnet=10.50.0.0/20;InfobloxRangeStart=10.50.7.83;InfobloxRangeEnd=10.50.7.90;InfobloxLeaseOp=Update;InfobloxClientID=ff:56:a7:c3:f2:00:01:00:01:2d:fc:38:18:00:50:56:a7:c3:f2;InfobloxDUID=;InfobloxLifetime=3600;InfobloxLeaseUUID=7a8a18bc-28a8-11ef-9ba7-5aa338a7988f;InfobloxFingerprintPr=true;InfobloxFingerprint=VMware:Virtual Machine:Windows:;InfobloxDHCPOptions=;""code_61='\377V\247\303\362\000\001\000\001-\3748\030\000PV\247\303\362';code_12='CE';code_53='\003';code_55='\001\034\002\003\017\006w\014,/\032y*'""",,DHCP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce,00:50:56:92:0f:030,,,,,,,,,,1.1.1.10,,,,,"""DHCP Lease Update""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTP_MSSentinel1604ForOva_92033666899467253,OpsManager,,CEFDataConnector1406,CommonSecurityLog,/subscriptions/sub_id/resourcegroups/resourcegrpname_1/providers/microsoft.compute/virtualmachines/cefdataconnector1406
