TenantId,TimeGenerated [UTC],DeviceVendor,DeviceProduct,DeviceVersion,DeviceEventClassID,Activity,LogSeverity,OriginalLogSeverity,AdditionalExtensions,DeviceAction,ApplicationProtocol,EventCount,DestinationDnsDomain,DestinationServiceName,DestinationTranslatedAddress,DestinationTranslatedPort,CommunicationDirection,DeviceDnsDomain,DeviceExternalID,DeviceFacility,DeviceInboundInterface,DeviceNtDomain,DeviceOutboundInterface,DevicePayloadId,ProcessName,DeviceTranslatedAddress,DestinationHostName,DestinationMACAddress,DestinationNTDomain,DestinationProcessId,DestinationUserPrivileges,DestinationProcessName,DestinationPort,DestinationIP,DeviceTimeZone,DestinationUserID,DestinationUserName,DeviceAddress,DeviceName,DeviceMacAddress,ProcessID,EndTime [UTC],ExternalID,ExtID,FileCreateTime,FileHash,FileID,FileModificationTime,FilePath,FilePermission,FileType,FileName,FileSize,ReceivedBytes,Message,OldFileCreateTime,OldFileHash,OldFileID,OldFileModificationTime,OldFileName,OldFilePath,OldFilePermission,OldFileSize,OldFileType,SentBytes,EventOutcome,Protocol,Reason,RequestURL,RequestClientApplication,RequestContext,RequestCookies,RequestMethod,ReceiptTime,SourceHostName,SourceMACAddress,SourceNTDomain,SourceDnsDomain,SourceServiceName,SourceTranslatedAddress,SourceTranslatedPort,SourceProcessId,SourceUserPrivileges,SourceProcessName,SourcePort,SourceIP,StartTime [UTC],SourceUserID,SourceUserName,EventType,DeviceEventCategory,DeviceCustomIPv6Address1,DeviceCustomIPv6Address1Label,DeviceCustomIPv6Address2,DeviceCustomIPv6Address2Label,DeviceCustomIPv6Address3,DeviceCustomIPv6Address3Label,DeviceCustomIPv6Address4,DeviceCustomIPv6Address4Label,DeviceCustomFloatingPoint1,DeviceCustomFloatingPoint1Label,DeviceCustomFloatingPoint2,DeviceCustomFloatingPoint2Label,DeviceCustomFloatingPoint3,DeviceCustomFloatingPoint3Label,DeviceCustomFloatingPoint4,DeviceCustomFloatingPoint4Label,DeviceCustomNumber1,FieldDeviceCustomNumber1,DeviceCustomNumber1Label,DeviceCustomNumber2,FieldDeviceCustomNumber2,DeviceCustomNumber2Label,DeviceCustomNumber3,FieldDeviceCustomNumber3,DeviceCustomNumber3Label,DeviceCustomString1,DeviceCustomString1Label,DeviceCustomString2,DeviceCustomString2Label,DeviceCustomString3,DeviceCustomString3Label,DeviceCustomString4,DeviceCustomString4Label,DeviceCustomString5,DeviceCustomString5Label,DeviceCustomString6,DeviceCustomString6Label,DeviceCustomDate1,DeviceCustomDate1Label,DeviceCustomDate2,DeviceCustomDate2Label,FlexDate1,FlexDate1Label,FlexNumber1,FlexNumber1Label,FlexNumber2,FlexNumber2Label,FlexString1,FlexString1Label,FlexString2,FlexString2Label,RemoteIP,RemotePort,MaliciousIP,ThreatSeverity,IndicatorThreatType,ThreatDescription,ThreatConfidence,ReportReferenceLink,MaliciousIPLongitude,MaliciousIPLatitude,MaliciousIPCountry,Computer,SourceSystem,SimplifiedDeviceAction,CollectorHostName,Type,_ResourceId
2e0bbf4a-31d9-471d-b063-6b5e5e3d7ef9,"8/17/2023, 6:24:56 AM",Cisco,Firepower,6,File:500:1,description,5,,start=1687855290000 ,Block,HTTP,,,,,,1,,12,,,,,,,,,,,,,,90,2.3.4.5,,,,,10.2.3.4,,1234,,,1,,6b88c6ac55bbd6fea0ebe5a760d1ad2cfce251c59d0151a1400701cb927e36ea,,,,,json,testabc,256,,,,,,,,,,,,,,17,,www.google.com,ABC,,,,1687855290000,,,,,,,,,,,80,1.2.3.4,,,abc,,,,,,,,,,,,,,,,,,,,,,,,,,,,policyid,filePolicy,Malware,disposition,ingressid,speroDisposition,signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TestDevice,OpsManager,Detect,,CommonSecurityLog,
2e0bbf4a-31d9-471d-b063-6b5e5e3d7ef9,"8/17/2023, 6:52:10 AM",Cisco,Firepower,6,FileMalware:502:1,File Malware Event,0,,start=1691729228000,Malware Cloud Lookup,HTTP,,,,,,1,,1,,,,,,,,,,,,,,80,1.2.3.4,,,,,10.50.30.18,,3,,,,,6b88c6ac55bbd6fea0ebe5a760d1ad2cfce251c59d0151a1400701cb927e36ea,,,,,MSCAB,/msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?6bba297208c1b082,4817,,,,,,,,,,,,,,6,,,Microsoft CryptoAPI,,,,1691729229000,,,,,,,,,,,55672,10.30.40.50,,,"{'blockType': 0, 'blockLength': 35, 'data': 'No Authentication Required'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,Test File policy,filePolicy,Clean,disposition,Spero detection not performed on file,speroDisposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,localhost.localdomain,OpsManager,Malware Cloud Lookup,,CommonSecurityLog,
2e0bbf4a-31d9-471d-b063-6b5e5e3d7ef9,"8/17/2023, 6:52:10 AM",Cisco,Firepower,6,FileMalware:502:1,File Malware Event,0,,start=1691729228000,Malware Cloud Lookup,HTTP,,,,,,1,,1,,,,,,,,,,,,,,80,1.2.3.4,,,,,10.50.30.18,,3,,,,,6b88c6ac55bbd6fea0ebe5a760d1ad2cfce251c59d0151a1400701cb927e36ea,,,,,MSCAB,/msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?6bba297208c1b082,4817,,,,,,,,,,,,,,6,,,Microsoft CryptoAPI,,,,1691729229000,,,,,,,,,,,55672,10.30.40.50,,,"{'blockType': 0, 'blockLength': 35, 'data': 'No Authentication Required'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,Test File policy,filePolicy,Clean,disposition,Spero detection not performed on file,speroDisposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,localhost.localdomain,OpsManager,Malware Cloud Lookup,,CommonSecurityLog,
2e0bbf4a-31d9-471d-b063-6b5e5e3d7ef9,"8/17/2023, 6:52:13 AM",Cisco,Firepower,6,FileMalware:502:1,File Malware Event,0,,"""/filestreamingservice/files/e9b426b9-07f8-4b29-935c-d91a59bb78ba?P1=;1692336263&P2=;404&P3=;2&P4=;fW+ZTrgY2L4oJ8V5IdLCFShZ2I2PuZPQ9gstxMJd/SsJBBw8JWU5BN+XPcUd7FZ90j8sxDlqTUrHOU6ZkHRtMg=;start=1691731767000",Malware Cloud Lookup,HTTP,,,,,,1,,1,,,,,,,,,,,,,,80,1.2.3.4,,,,,10.50.30.18,,2,,,,,a86d9f7c545953074b8b9c18474e953db73a9ba8e9ca50cbb3e5d97a7347fe4d,,,,,MSEXE,,1598944,,,,,,,,,,,,,,6,,,Web browser,,,,1691731769000,,,,,,,,,,,54638,10.30.40.50,,,"{'blockType': 0, 'blockLength': 35, 'data': 'No Authentication Required'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,Test File policy,filePolicy,Unknown,disposition,Spero detection not performed on file,speroDisposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,localhost.localdomain,OpsManager,Malware Cloud Lookup,,CommonSecurityLog,
2e0bbf4a-31d9-471d-b063-6b5e5e3d7ef9,"8/17/2023, 6:52:13 AM",Cisco,Firepower,6,FileMalware:502:1,File Malware Event,0,,"""/filestreamingservice/files/e9b426b9-07f8-4b29-935c-d91a59bb78ba?P1=;1692336263&P2=;404&P3=;2&P4=;fW+ZTrgY2L4oJ8V5IdLCFShZ2I2PuZPQ9gstxMJd/SsJBBw8JWU5BN+XPcUd7FZ90j8sxDlqTUrHOU6ZkHRtMg=;start=1691731767000",Malware Cloud Lookup,HTTP,,,,,,1,,1,,,,,,,,,,,,,,80,1.2.3.4,,,,,10.50.30.18,,2,,,,,a86d9f7c545953074b8b9c18474e953db73a9ba8e9ca50cbb3e5d97a7347fe4d,,,,,MSEXE,,1598944,,,,,,,,,,,,,,6,,,Web browser,,,,1691731769000,,,,,,,,,,,54638,10.30.40.50,,,"{'blockType': 0, 'blockLength': 35, 'data': 'No Authentication Required'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,Test File policy,filePolicy,Unknown,disposition,Spero detection not performed on file,speroDisposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,localhost.localdomain,OpsManager,Malware Cloud Lookup,,CommonSecurityLog,
2e0bbf4a-31d9-471d-b063-6b5e5e3d7ef9,"8/17/2023, 6:52:13 AM",Cisco,Firepower,6,FileMalware:502:1,File Malware Event,0,,"""/filestreamingservice/files/d2453fd1-a8c5-46fb-a1ad-d6e4dd39dc41?P1=;1692336873&P2=;404&P3=;2&P4=;mNWM2uG4L60Rt+JDR+hzxuSjhCAT3Diw5//FFrRRQPl8QIHu8TF6IqaN3aiJHYBsnqwv1GdRjnuaVuCmN+ZjGA=;start=1691732977000",Malware Cloud Lookup,HTTP,,,,,,1,,1,,,,,,,,,,,,,,80,1.2.3.4,,,,,10.50.30.18,,1,,,,,0,,,,,MSEXE,,,,,,,,,,,,,,,,6,,,Web browser,,,,1691732992000,,,,,,,,,,,61571,10.30.40.50,,,"{'blockType': 0, 'blockLength': 35, 'data': 'No Authentication Required'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,Test File policy,filePolicy,N/A,disposition,N/A,speroDisposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,localhost.localdomain,OpsManager,Malware Cloud Lookup,,CommonSecurityLog,
2e0bbf4a-31d9-471d-b063-6b5e5e3d7ef9,"8/17/2023, 6:52:13 AM",Cisco,Firepower,6,FileMalware:502:1,File Malware Event,0,,"""/filestreamingservice/files/d2453fd1-a8c5-46fb-a1ad-d6e4dd39dc41?P1=;1692336873&P2=;404&P3=;2&P4=;mNWM2uG4L60Rt+JDR+hzxuSjhCAT3Diw5//FFrRRQPl8QIHu8TF6IqaN3aiJHYBsnqwv1GdRjnuaVuCmN+ZjGA=;start=1691732977000",Malware Cloud Lookup,HTTP,,,,,,1,,1,,,,,,,,,,,,,,80,1.2.3.4,,,,,10.50.30.18,,1,,,,,0,,,,,MSEXE,,,,,,,,,,,,,,,,6,,,Web browser,,,,1691732992000,,,,,,,,,,,61571,10.30.40.50,,,"{'blockType': 0, 'blockLength': 35, 'data': 'No Authentication Required'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,Test File policy,filePolicy,N/A,disposition,N/A,speroDisposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,localhost.localdomain,OpsManager,Malware Cloud Lookup,,CommonSecurityLog,
2e0bbf4a-31d9-471d-b063-6b5e5e3d7ef9,"8/17/2023, 6:53:35 AM",Cisco,Firepower,6,FileMalware:502:1,File Malware Event,0,,start=1691988232000,Malware Cloud Lookup,HTTP,,,,,,1,,1,,,,,,,,,,,,,,80,1.2.3.4,,,,,10.50.30.18,,1,,,,,6b88c6ac55bbd6fea0ebe5a760d1ad2cfce251c59d0151a1400701cb927e36ea,,,,,MSCAB,/msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?c5f4d4794c0bcfd5,4817,,,,,,,,,,,,,,6,,,Microsoft CryptoAPI,,,,1691988234000,,,,,,,,,,,63148,10.30.40.50,,,"{'blockType': 0, 'blockLength': 35, 'data': 'No Authentication Required'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,Test File policy,filePolicy,Clean,disposition,Spero detection not performed on file,speroDisposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,localhost.localdomain,OpsManager,Malware Cloud Lookup,,CommonSecurityLog,
2e0bbf4a-31d9-471d-b063-6b5e5e3d7ef9,"8/17/2023, 6:53:35 AM",Cisco,Firepower,6,FileMalware:502:1,File Malware Event,0,,start=1691988232000,Malware Cloud Lookup,HTTP,,,,,,1,,1,,,,,,,,,,,,,,80,1.2.3.4,,,,,10.50.30.18,,1,,,,,6b88c6ac55bbd6fea0ebe5a760d1ad2cfce251c59d0151a1400701cb927e36ea,,,,,MSCAB,/msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?f9b7adfebf633c5e,4817,,,,,,,,,,,,,,6,,,Microsoft CryptoAPI,,,,1691988234000,,,,,,,,,,,63150,10.30.40.50,,,"{'blockType': 0, 'blockLength': 35, 'data': 'No Authentication Required'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,Test File policy,filePolicy,Clean,disposition,Spero detection not performed on file,speroDisposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,localhost.localdomain,OpsManager,Malware Cloud Lookup,,CommonSecurityLog,
2e0bbf4a-31d9-471d-b063-6b5e5e3d7ef9,"8/17/2023, 6:53:35 AM",Cisco,Firepower,6,FileMalware:502:1,File Malware Event,0,,start=1691988233000,Malware Cloud Lookup,HTTP,,,,,,1,,1,,,,,,,,,,,,,,80,1.2.3.4,,,,,10.50.30.18,,3,,,,,6b88c6ac55bbd6fea0ebe5a760d1ad2cfce251c59d0151a1400701cb927e36ea,,,,,MSCAB,disallowedcertstl.cab,4817,,,,,,,,,,,,,,6,,http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?320fedae153447e9,Microsoft CryptoAPI,,,,1691988234000,,,,,,,,,,,56984,10.30.40.50,,,"{'blockType': 0, 'blockLength': 35, 'data': 'No Authentication Required'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,Test File policy,filePolicy,Clean,disposition,Spero detection not performed on file,speroDisposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,localhost.localdomain,OpsManager,Malware Cloud Lookup,,CommonSecurityLog,
