TenantId,"TimeGenerated [UTC]",DeviceVendor,DeviceProduct,DeviceVersion,DeviceEventClassID,Activity,LogSeverity,OriginalLogSeverity,AdditionalExtensions,DeviceAction,ApplicationProtocol,EventCount,DestinationDnsDomain,DestinationServiceName,DestinationTranslatedAddress,DestinationTranslatedPort,CommunicationDirection,DeviceDnsDomain,DeviceExternalID,DeviceFacility,DeviceInboundInterface,DeviceNtDomain,DeviceOutboundInterface,DevicePayloadId,ProcessName,DeviceTranslatedAddress,DestinationHostName,DestinationMACAddress,DestinationNTDomain,DestinationProcessId,DestinationUserPrivileges,DestinationProcessName,DestinationPort,DestinationIP,DeviceTimeZone,DestinationUserID,DestinationUserName,DeviceAddress,DeviceName,DeviceMacAddress,ProcessID,"EndTime [UTC]",ExternalID,ExtID,FileCreateTime,FileHash,FileID,FileModificationTime,FilePath,FilePermission,FileType,FileName,FileSize,ReceivedBytes,Message,OldFileCreateTime,OldFileHash,OldFileID,OldFileModificationTime,OldFileName,OldFilePath,OldFilePermission,OldFileSize,OldFileType,SentBytes,EventOutcome,Protocol,Reason,RequestURL,RequestClientApplication,RequestContext,RequestCookies,RequestMethod,ReceiptTime,SourceHostName,SourceMACAddress,SourceNTDomain,SourceDnsDomain,SourceServiceName,SourceTranslatedAddress,SourceTranslatedPort,SourceProcessId,SourceUserPrivileges,SourceProcessName,SourcePort,SourceIP,"StartTime [UTC]",SourceUserID,SourceUserName,EventType,DeviceEventCategory,DeviceCustomIPv6Address1,DeviceCustomIPv6Address1Label,DeviceCustomIPv6Address2,DeviceCustomIPv6Address2Label,DeviceCustomIPv6Address3,DeviceCustomIPv6Address3Label,DeviceCustomIPv6Address4,DeviceCustomIPv6Address4Label,DeviceCustomFloatingPoint1,DeviceCustomFloatingPoint1Label,DeviceCustomFloatingPoint2,DeviceCustomFloatingPoint2Label,DeviceCustomFloatingPoint3,DeviceCustomFloatingPoint3Label,DeviceCustomFloatingPoint4,DeviceCustomFloatingPoint4Label,DeviceCustomNumber1,FieldDeviceCustomNumber1,DeviceCustomNumber1Label,DeviceCustomNumber2,FieldDeviceCustomNumber2,DeviceCustomNumber2Label,DeviceCustomNumber3,FieldDeviceCustomNumber3,DeviceCustomNumber3Label,DeviceCustomString1,DeviceCustomString1Label,DeviceCustomString2,DeviceCustomString2Label,DeviceCustomString3,DeviceCustomString3Label,DeviceCustomString4,DeviceCustomString4Label,DeviceCustomString5,DeviceCustomString5Label,DeviceCustomString6,DeviceCustomString6Label,DeviceCustomDate1,DeviceCustomDate1Label,DeviceCustomDate2,DeviceCustomDate2Label,FlexDate1,FlexDate1Label,FlexNumber1,FlexNumber1Label,FlexNumber2,FlexNumber2Label,FlexString1,FlexString1Label,FlexString2,FlexString2Label,RemoteIP,RemotePort,MaliciousIP,ThreatSeverity,IndicatorThreatType,ThreatDescription,ThreatConfidence,ReportReferenceLink,MaliciousIPLongitude,MaliciousIPLatitude,MaliciousIPCountry,Computer,SourceSystem,SimplifiedDeviceAction,CollectorHostName,Type,"_ResourceId"
"233edde4-51bb-435b-be84-b2de15aea7f9","9/7/2023, 6:03:23.829 AM",CrowdStrike,FalconHost,"1.0",UserActivityAuditEvent,"delete_report_execution",1,,,,,,,,,,,,,,,,,,"scheduled_reports",,,,,,,,,,,,CrowdStrike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1694066533000,,,,,,,,,,,,,,,,,UserActivityAuditEvent,,,,,,,,,,,,,,,,,,,,,,,,25855,Offset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.20.30.40",OpsManager,,,CommonSecurityLog,
"233edde4-51bb-435b-be84-b2de15aea7f9","9/8/2023, 4:02:18.677 AM",CrowdStrike,FalconHost,"1.0",UserActivityAuditEvent,"delete_report_execution",1,,,,,,,,,,,,,,,,,,"scheduled_reports",,,,,,,,,,,,CrowdStrike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1694145734000,,,,,,,,,,,,,,,,,UserActivityAuditEvent,,,,,,,,,,,,,,,,,,,,,,,,26032,Offset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.20.30.40",OpsManager,,,CommonSecurityLog,
"233edde4-51bb-435b-be84-b2de15aea7f9","9/8/2023, 4:02:20.620 AM",CrowdStrike,FalconHost,"1.0",UserActivityAuditEvent,"delete_report_execution",1,,,,,,,,,,,,,,,,,,"scheduled_reports",,,,,,,,,,,,CrowdStrike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1694145739000,,,,,,,,,,,,,,,,,UserActivityAuditEvent,,,,,,,,,,,,,,,,,,,,,,,,26033,Offset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.20.30.40",OpsManager,,,CommonSecurityLog,
"233edde4-51bb-435b-be84-b2de15aea7f9","9/8/2023, 4:02:20.901 AM",CrowdStrike,FalconHost,"1.0",UserActivityAuditEvent,"delete_report_execution",1,,,,,,,,,,,,,,,,,,"scheduled_reports",,,,,,,,,,,,CrowdStrike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1694145739000,,,,,,,,,,,,,,,,,UserActivityAuditEvent,,,,,,,,,,,,,,,,,,,,,,,,26034,Offset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.20.30.40",OpsManager,,,CommonSecurityLog,
"233edde4-51bb-435b-be84-b2de15aea7f9","9/8/2023, 3:12:14.522 AM",CrowdStrike,FalconHost,"1.0",UserActivityAuditEvent,"delete_report_execution",1,,,,,,,,,,,,,,,,,,"scheduled_reports",,,,,,,,,,,,CrowdStrike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1694142734000,,,,,,,,,,,,,,,,,UserActivityAuditEvent,,,,,,,,,,,,,,,,,,,,,,,,26019,Offset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.20.30.40",OpsManager,,,CommonSecurityLog,
"233edde4-51bb-435b-be84-b2de15aea7f9","9/8/2023, 12:12:14.497 AM",CrowdStrike,FalconHost,"1.0",UserActivityAuditEvent,"delete_scheduled_report",1,,,,,,,,,,,,,,,,,,"scheduled_reports",,,,,,,,,,,,CrowdStrike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1694131934000,,,,,,,,,,,,,,,,,UserActivityAuditEvent,,,,,,,,,,,,,,,,,,,,,,,,25993,Offset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.20.30.40",OpsManager,,,CommonSecurityLog,
"233edde4-51bb-435b-be84-b2de15aea7f9","9/8/2023, 12:19:08.957 PM",CrowdStrike,FalconHost,"1.0",UpdateAPIClient,UpdateAPIClient,1,,,,,,,,"160.110.200.120",,,,,,,,,,"Crowdstrike API Client",,,,,,,,,,,,"sanitized@sanitized.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,1694175548204,,,,,,,,,,,,,,,,,AuthActivityAuditEvent,,,,,,,,,,,,,,,,,,,,,,,,26152,Offset,,,,,,,,,,,,,"Sep 08 2023 17:49:08",Timestamp,,,,,,,,,,,,,,,,,,,,,,,,"10.20.30.40",OpsManager,,,CommonSecurityLog,
"233edde4-51bb-435b-be84-b2de15aea7f9","9/8/2023, 12:19:49.737 PM",CrowdStrike,FalconHost,"1.0",UpdateAPIClient,UpdateAPIClient,1,,,,,,,,"160.110.200.120",,,,,,,,,,"Crowdstrike API Client",,,,,,,,,,,,"sanitized@sanitized.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,1694175588982,,,,,,,,,,,,,,,,,AuthActivityAuditEvent,,,,,,,,,,,,,,,,,,,,,,,,26153,Offset,,,,,,,,,,,,,"Sep 08 2023 17:49:48",Timestamp,,,,,,,,,,,,,,,,,,,,,,,,"10.20.30.40",OpsManager,,,CommonSecurityLog,
"233edde4-51bb-435b-be84-b2de15aea7f9","9/4/2023, 1:34:59.980 PM",CrowdStrike,FalconHost,"1.0",CreateAPIClient,CreateAPIClient,1,,,,,,,,"160.110.200.120",,,,,,,,,,"Crowdstrike API Client",,,,,,,,,,,,"sanitized@sanitized.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,1692861159239,,,,,,,,,,,,,,,,,AuthActivityAuditEvent,,,,,,,,,,,,,,,,,,,,,,,,22994,Offset,,,,,,,,,,,,,"Aug 24 2023 12:42:39",Timestamp,,,,,,,,,,,,,,,,,,,,,,,,"10.20.30.40",OpsManager,,,CommonSecurityLog,
"233edde4-51bb-435b-be84-b2de15aea7f9","9/4/2023, 1:35:00.383 PM",CrowdStrike,FalconHost,"1.0",UpdateAPIClient,UpdateAPIClient,1,,,,,,,,"160.110.200.130",,,,,,,,,,"Crowdstrike API Client",,,,,,,,,,,,"sanitized@sanitized.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,1693830752641,,,,,,,,,,,,,,,,,AuthActivityAuditEvent,,,,,,,,,,,,,,,,,,,,,,,,25272,Offset,,,,,,,,,,,,,"Sep 04 2023 18:02:32",Timestamp,,,,,,,,,,,,,,,,,,,,,,,,"10.20.30.40",OpsManager,,,CommonSecurityLog,
