"TimeGenerated [UTC]",Computer,RawData,"id_d","user_id_d","username_s","user_type_s","user_role_s","version_s","source_ip_s","event_timestamp_t [UTC]",Message,"result_status_s","event_data_s","event_object_s","event_action_s","api_client_id_g"
"7/4/2023, 12:55:07.340 PM",,,525,27,"test@vectra.ai",JWT,"Super Admin","2022.0.0","10.102.78.82","7/4/2023, 12:47:33.000 PM","log in",success,"[{}]",user,login
"7/4/2023, 12:55:07.340 PM",,,526,27,"test@vectra.ai",JWT,,"2022.0.0","74.131.16.212","7/4/2023, 12:49:14.000 PM",,success,"[{""api_client"":{""client_id"":""6d0042f784f344f380be"",""name"":""audit_qradar_dev"",""description"":""audit_qradar_dev"",""role"":""auditor""}}]","api_client",created
"7/4/2023, 12:55:07.340 PM",,,527,27,"test@vectra.ai",JWT,,"2022.0.0","74.131.16.212","7/4/2023, 12:50:41.000 PM",,success,"[{""api_client"":{""client_id"":""6d0042f784f344f380be"",""name"":""qradar_dev_audit"",""description"":""qradar_dev_audit"",""role"":""auditor""}}]","api_client",updated
"7/4/2023, 12:55:07.340 PM",,,528,27,"test@vectra.ai",JWT,,"2022.0.0","74.131.16.212","7/4/2023, 12:50:57.000 PM",,success,"[{""api_client"":{""client_id"":""6d0042f784f344f380be"",""name"":""qradar_dev_health"",""description"":""qradar_dev_health"",""role"":""restricted_admins""}}]","api_client",created
"7/4/2023, 12:55:07.340 PM",,,529,27,"test@vectra.ai",JWT,,"2022.0.0","74.131.16.212","7/4/2023, 12:51:59.000 PM",,success,"[{""api_client"":{""client_id"":""6d0042f784f344f380be"",""name"":""qradar_dev_lockdown"",""description"":""qradar_dev_lockdown"",""role"":""read_only""}}]","api_client",created
"7/4/2023, 12:55:07.340 PM",,,530,27,"test@vectra.ai",JWT,,"2022.0.0","74.131.16.212","7/4/2023, 12:52:43.000 PM",,success,"[{""api_client"":{""client_id"":""6d0042f784f344f380be"",""name"":""qradar_dev_detections"",""description"":""qradar_dev_detections"",""role"":""read_only""}}]","api_client",created
"7/4/2023, 12:55:07.340 PM",,,531,27,"test@vectra.ai",JWT,,"2022.0.0","74.131.16.212","7/4/2023, 12:53:37.000 PM",,success,"[{""api_client"":{""client_id"":""6d0042f784f344f380be"",""name"":""qradar_dev_entity_scoring"",""description"":""qradar_dev_entity_scoring"",""role"":""read_only""}}]","api_client",created
"7/4/2023, 9:08:36.922 AM",,,1,25,"test2@vectra.ai",JWT,"Super Admin","2022.0.0","10.102.127.201","5/31/2023, 2:10:00.000 PM","log in",success,"[{}]",user,login
"7/4/2023, 9:08:36.922 AM",,,2,25,"test2@vectra.ai",JWT,"Super Admin","2022.0.0","10.102.120.153","5/31/2023, 2:19:58.000 PM","log in",success,"[{}]",user,login
"7/4/2023, 9:08:36.922 AM",,,3,25,"test2@vectra.ai",JWT,"super_admins","2022.0.0","74.131.16.212","5/31/2023, 3:16:39.000 PM",,success,"[{""user"":{""username"":""test@vectra.ai"",""role"":""super_admins""}}]",user,created
"7/4/2023, 9:08:36.922 AM",,,4,25,"test2@vectra.ai",JWT,"super_admins","2022.0.0","74.131.16.212","5/31/2023, 3:17:04.000 PM",,success,"[{""user"":{""username"":""fguillot@vectra.ai"",""role"":""super_admins""}}]",user,created
"7/4/2023, 9:08:36.922 AM",,,5,27,"test@vectra.ai",JWT,"Super Admin","2022.0.0","10.102.118.192","5/31/2023, 3:20:48.000 PM","log in",success,"[{}]",user,login
"7/4/2023, 9:08:36.922 AM",,,7,27,"test@vectra.ai",JWT,"Super Admin","2022.0.0","10.102.118.192","5/31/2023, 6:08:48.000 PM","create sensor AWS-SE-PROD",success,"[{""data_source"":{""data_source_type"":""aws"",""api_type"":""AWS"",""data_source_id"":""ua671zu4"",""data_source_serial_number"":""250d9726-4586-4d9d-9b7d-baf4831168a2"",""name"":""AWS-SE-PROD"",""region"":""ca-central-1"",""generate_detections"":null,""anonymize"":true}}]","data_source",created
"7/4/2023, 9:08:36.922 AM",,,8,27,"test@vectra.ai",JWT,"Super Admin","2022.0.0","10.102.127.201","5/31/2023, 6:13:28.000 PM","update data source for sensor 250d9726-4586-4d9d-9b7d-baf4831168a2",success,"[{""data_source"":{""data_source_id"":""ua671zu4"",""updated_data"":{""sensor_name"":""AWS-SE-PROD"",""last_seen"":""2023-05-31T18:09:06Z""}},""aws_account_id"":null}]","data_source",updated
"7/4/2023, 9:08:36.922 AM",,,9,27,"test@vectra.ai",JWT,"Super Admin","2022.0.0","10.102.79.12","5/31/2023, 6:15:09.000 PM","create sensor Azure-Demolab",success,"[{""data_source"":{""data_source_type"":""o365"",""api_type"":""Office 365"",""data_source_id"":""xp9n9jdu"",""data_source_serial_number"":""cd538f91b7ceda40"",""name"":""Azure-Demolab"",""region"":""canadacentral"",""generate_detections"":null,""anonymize"":true}}]","data_source",created
"7/4/2023, 9:08:36.922 AM",,,10,27,"test@vectra.ai",JWT,"Super Admin","2022.0.0","10.102.67.195","5/31/2023, 6:27:17.000 PM","update data source for sensor 250d9726-4586-4d9d-9b7d-baf4831168a2",success,"[{""data_source"":{""data_source_id"":""ua671zu4"",""updated_data"":{""sensor_name"":""AWS-SE-PROD"",""last_seen"":""2023-05-31T18:24:06Z""}},""aws_account_id"":null}]","data_source",updated
"7/4/2023, 9:08:36.922 AM",,,11,27,"test@vectra.ai",JWT,"super_admins","2022.0.0","74.131.16.212","5/31/2023, 7:03:06.000 PM",,success,"[{""user"":{""username"":""agroyz@vectra.ai"",""role"":""super_admins""}}]",user,created
"7/4/2023, 9:08:36.922 AM",,,13,27,"test@vectra.ai",JWT,"Super Admin","2022.0.0","10.102.31.60","5/31/2023, 7:12:28.000 PM","change dns settings from {} to {}",,"[{}]",,
